SID;NAME;type_tempete;Pays;LAT;LON;intensite;ISO_TIME;population_touchee;accessibilite;Unnamed: 10;Unnamed: 11;source;pays_concerne
1993186N13262;CALVIN;ouragan;;21.3;-106.2;7.0;08/07/1993;500000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1993/CALVIN.shtml;Mexique
1993197N11247;EUGENE;ouragan;;19.4;-140.8;4.0;22/07/1993;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/;États-Unis (Hawaï)
1993199N10156;NATHAN;typhon;;25.6;139.1;7.0;23/07/1993;50000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1993205N15137;OFELIA;typhon;;27.3;132.3;7.0;26/07/1993;50000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1993207N19130;PERCY;typhon;;29.4;129.0;7.0;29/07/1993;50000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1993211N07161;ROBYN;typhon;;33.2;129.5;7.0;09/08/1993;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1993217N10320;BRET;ouragan;;10.3;-46.3;5.0;05/08/1993;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1993/BRET.shtml;Trinité-et-Tobago
1993221N13256;FERNANDA;ouragan;;14.3;-111.9;7.0;10/08/1993;5000.0;0.2;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-nepac-1949-2022-041323.txt;Mexique
1993224N07153;TASHA;typhon;;8.9;137.8;5.0;14/08/1993;50000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;Philippines
1993229N10159;VERNON;typhon;;38.0;141.9;7.0;27/08/1993;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1993240N17142;YANCY;typhon;;30.9;130.3;8.0;03/09/1993;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1993246N16129;ZOLA;typhon;;32.8;134.3;7.0;08/09/1993;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1993251N25293;FLOYD;ouragan;;32.1;-69.6;7.0;08/09/1993;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/tcr/AL081993_Floyd.pdf;États-Unis
1993252N11265;LIDIA;ouragan;;24.7;-107.2;7.0;13/09/1993;50000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1993/LIDIA.shtml;Mexique
1993253N06150;BECKY;typhon;;6.0;150.0;7.0;09/09/1993;50000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;Papouasie-Nouvelle-Guinée
1993258N11279;GERT;ouragan;;20.9;-100.2;7.0;21/09/1993;500000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1993/GERT.shtml;Mexique
1993262N27298;HARVEY;ouragan;;32.3;-58.3;5.0;20/09/1993;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2020-052921.txt;Bermudes
1993263N11168;CECIL;typhon;;13.0;162.1;7.0;21/09/1993;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1993263N11168;Philippines
1993270N07153;ED;typhon;;28.5;138.1;7.0;07/10/1993;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1993271N14134;FLO;typhon;;22.9;127.5;7.0;07/10/1993;500000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1993275N04159;GENE;typhon;;27.2;134.2;7.0;10/10/1993;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1993285N12192;HATTIE;typhon;;13.3;162.7;5.0;19/10/1993;15000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Îles Marshall
1993331N05172;LOLA;typhon;;9.8;140.4;7.0;02/12/1993;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1993331N05172;Micronésie (États fédérés de Micronésie)
1993336N05164;MANNY;typhon;;7.0;154.1;7.0;03/12/1993;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1993336N05164;États fédérés de Micronésie
1993360S04171;REWA;cyclone;;-29.4;159.8;7.0;21/01/1994;50000.0;0.4;;False;Australian Bureau of Meteorology - http://www.bom.gov.au/cyclone/history/rewatc.shtml;Îles Salomon
1994012S09075;EDMEA;cyclone;;-28.7;68.3;5.0;18/01/1994;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Maurice
1994019S17174;SARAH;cyclone;;-15.7;168.3;7.0;20/01/1994;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Vanuatu
1994028S11136;SADIE;cyclone;;-18.0;142.1;5.0;31/01/1994;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Australie
1994053S08155;THEODORE;cyclone;;-16.6;161.1;7.0;26/02/1994;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Vanuatu
1994064S13099;LITANNE;cyclone;;-25.0;48.9;7.0;17/03/1994;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Madagascar
1994078S06184;THOMAS:TOMAS;cyclone;;-10.4;174.5;7.0;21/03/1994;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Fidji
1994081S11154;USHA;cyclone;;-33.1;177.3;5.0;02/04/1994;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Nouvelle-Zélande
1994086S08092;ODILLE;cyclone;;-28.8;71.8;7.0;14/04/1994;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;La Réunion (France)
1994087S10115;TIM;cyclone;;-11.2;98.2;7.0;02/04/1994;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Indonésie
1994116S05095;WILLY;cyclone;;-15.7;92.7;7.0;01/05/1994;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Australie
1994128N04155;PAGE;typhon;;26.1;143.6;7.0;16/05/1994;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1994153N19113;RUSS;typhon;;24.3;110.7;7.0;09/06/1994;500000.0;0.6;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1994153N19113;Chine
1994169N06152;SHARON;typhon;;12.5;127.5;7.0;22/06/1994;500000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1994169N06152;Philippines
1994178N16248;BUD;ouragan;;16.8;-117.5;5.0;28/06/1994;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-nepac-1949-2022-050423.txt;Mexique
1994186N09139;TIM;typhon;;23.3;121.5;7.0;10/07/1994;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;Taïwan
1994189N16117;VANESSA;typhon;;23.0;119.0;7.0;11/07/1994;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;Taïwan
1994191N08141;ZEKE;typhon;;39.7;156.4;7.0;24/07/1994;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1994191N08141;Japon
1994202N11238;GILMA;typhon;;11.0;-121.9;7.0;21/07/1994;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1994202N11238;Philippines
1994206N14131;BRENDAN;typhon;;29.7;125.8;7.0;31/07/1994;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1994215N30149;ELLIE;typhon;;40.9;123.7;7.0;16/08/1994;500000.0;0.6;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Chine
1994222N11267;JOHN;ouragan;;33.4;183.3;7.0;09/09/1994;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1994/JOHN.shtml;États-Unis (Hawaï)
1994224N20152;FRED;typhon;;39.5;128.7;7.0;25/08/1994;500000.0;0.6;;False;National Hurricane Center (NHC) / IBTrACS - https://www.ncei.noaa.gov/products/international-best-track-archive;Corée du Nord
1994227N29273;BERYL;ouragan;;36.5;-82.1;5.0;17/08/1994;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;États-Unis
1994229N11321;CHRIS;ouragan;;37.0;-61.6;5.0;22/08/1994;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Bermudes
1994237N24167;IVY;typhon;;42.4;167.0;7.0;04/09/1994;5000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1994244N07151;KINNA;typhon;;35.2;143.9;7.0;11/09/1994;50000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1994251N10180;MELISSA;cyclone;;33.2;151.7;5.0;17/09/1994;50000.0;0.7;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1994251N10180;Australie
1994257N13139;NAT;typhon;;16.2;153.1;7.0;17/09/1994;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?stormids=1994257N13139;Îles Mariannes du Nord (États-Unis)
1994259N12128;ORCHID;typhon;;33.5;135.4;7.0;29/09/1994;500000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1994263N17170;PAT;typhon;;27.8;156.9;7.0;24/09/1994;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1994265N16149;PAT:RUTH;typhon;;26.5;155.9;7.0;25/09/1994;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1994265N16149;Japon
1994272N40159;PAT;typhon;;39.5;159.0;7.0;29/09/1994;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1994273N08176;SETH;cyclone;;9.8;159.9;6.0;02/10/1994;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1994273N08176;Îles Salomon
1994282N17247;ROSA;ouragan;;21.2;-106.8;7.0;14/10/1994;50000.0;0.6;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Mexique
1994287N08176;VERNE;typhon;;12.2;156.9;7.0;17/10/1994;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1994287N08176;Philippines
1994291N12170;WILDA;typhon;;32.1;152.7;7.0;31/10/1994;5000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1994295N25188;YURI;typhon;;24.2;179.8;8.0;22/10/1994;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1994295N25188;Japon
1994298N25161;ZELDA;typhon;;29.5;137.6;7.0;07/11/1994;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Japon
1994306N23313;FLORENCE;ouragan;;35.4;-53.1;5.0;07/11/1994;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;États-Unis
1994313N12278;GORDON;ouragan;;30.0;-76.7;7.0;17/11/1994;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1994/1994GORDON.shtml;États-Unis
1994325S06076;ALBERTINE;cyclone;;-29.9;64.0;7.0;02/12/1994;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Maurice
1994344S09112;ANNETTE;cyclone;;-24.5;123.7;7.0;19/12/1994;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Australie
1994348N04175;BOBBIE;typhon;;22.2;135.3;7.0;26/12/1994;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1994362S11054;CHRISTELLE;cyclone;;-26.1;60.4;7.0;10/01/1995;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Maurice
1994364S11195;WILLIAM;ouragan;;-20.9;-155.8;5.0;02/01/1995;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1995/1995WILLIAM.shtml;États-Unis (Hawaï)
1995017S10078;DORINA;cyclone;;-34.0;61.7;5.0;31/01/1995;50000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Maurice
1995020S20038;FODAH;cyclone;;-33.6;46.4;5.0;27/01/1995;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Madagascar
1995032S10074;GAIL;cyclone;;-28.1;60.2;5.0;10/02/1995;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Maurice
1995049S11133;BOBBY;cyclone;;-29.6;122.5;7.0;27/02/1995;50000.0;0.4;;False;Bureau of Meteorology (Australie) - https://www.bom.gov.au;Australie
1995059S11155;VIOLET;cyclone;;-23.7;159.2;7.0;05/03/1995;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Fidji
1995064S13055;KYLIE;cyclone;;-26.2;53.4;5.0;14/03/1995;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Maurice
1995088S10078;MARLENE;cyclone;;-19.8;79.5;7.0;10/04/1995;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Madagascar
1995148N07150;DEANNA;typhon;;23.9;121.2;7.0;08/06/1995;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;Taïwan
1995150N05156;ELI;typhon;;23.9;138.4;7.0;08/06/1995;50000.0;0.4;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1995186N32288;BARRY;ouragan;;38.7;-66.0;5.0;09/07/1995;50000.0;0.8;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;États-Unis
1995193N06156;FAYE;typhon;;37.7;129.3;5.0;23/07/1995;50000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Corée du Sud
1995193N17305;CHANTAL;ouragan;;37.6;-61.4;5.0;19/07/1995;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-041923.txt;Bermudes
1995206N15133;GARY;typhon;;16.1;130.4;5.0;25/07/1995;50000.0;0.4;;False;NOAA IBTrACS - https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv;Philippines
1995212N22287;ERIN;ouragan;;28.2;-81.9;6.0;02/08/1995;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/tcr/AL061995_Erin.pdf;États-Unis
1995220N14329;FELIX;ouragan;;15.0;-34.4;7.0;08/08/1995;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Cap-Vert
1995229N12144;JANIS;typhon;;12.0;144.0;7.0;17/08/1995;50000.0;0.4;;False;NOAA International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Guam (États-Unis)
1995233N16115;LOIS;typhon;;18.4;102.4;7.0;30/08/1995;500000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Laos
1995235N13311;IRIS;ouragan;;30.1;-59.4;7.0;02/09/1995;50000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1995/IRIS.shtml;Bermudes
1995236N10134;KENT;typhon;;24.4;109.6;7.0;01/09/1995;500000.0;0.6;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html | International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncdc.noaa.gov/ibtracs/;Chine
1995239N15327;KAREN;ouragan;;24.6;-53.3;7.0;01/09/1995;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1995/KAREN.shtml;Bermudes
1995240N24151;MARK;typhon;;34.0;159.7;7.0;01/09/1995;50000.0;0.3;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;Japon
1995241N11333;LUIS;ouragan;;28.0;-69.7;8.5;09/09/1995;500000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/tcr/AL131995_Luis.pdf;Antigua-et-Barbuda
1995244N08139;NINA;typhon;;9.4;137.0;7.0;01/09/1995;50000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;Philippines
1995250N09161;OSCAR;typhon;;31.2;138.3;7.0;16/09/1995;50000.0;0.7;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html;Japon
1995252N08142;POLLY;typhon;;11.6;136.5;7.0;10/09/1995;50000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;Philippines
1995256N15253;ISMAEL;ouragan;;26.2;-109.1;7.0;15/09/1995;50000.0;0.6;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Mexique
1995258N14115;RYAN;typhon;;25.7;125.3;7.0;22/09/1995;50000.0;0.6;;False;NOAA International Best Track Archive for Climate Stewardship (IBTrACS) - https://www.ncei.noaa.gov/products/international-best-track-archive;Japon
1995264N06174;SIBYL;typhon;;6.0;174.1;7.0;21/09/1995;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Îles Marshall
1995270N10322;NOEL;ouragan;;33.2;-33.5;5.0;07/10/1995;50000.0;0.7;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?redirect=301ocm;Açores (Portugal)
1995271N19273;OPAL;ouragan;;26.6;-88.8;8.0;04/10/1995;200000.0;0.7;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/tcr/AL161995_Opal.pdf;États-Unis
1995278N08329;PABLO;ouragan;;8.8;-33.9;5.0;05/10/1995;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/archive/1995/1995PABLO.shtml;Cap-Vert
1995287N08163;WARD;typhon;;29.7;141.0;7.0;22/10/1995;50000.0;0.3;;False;Japan Meteorological Agency (JMA) - https://www.jma.go.jp/jma/indexe.html | NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/;Japon
1995292N08150;YVETTE;typhon;;12.0;127.4;7.0;23/10/1995;500000.0;0.4;;False;Joint Typhoon Warning Center (JTWC) - https://www.metoc.navy.mil/jtwc/jtwc.html;Philippines
1995293N05177;ANGELA;typhon;;8.4;158.3;7.0;23/10/1995;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1995293N05177;Philippines
1995294N05163;ZACK;typhon;;5.3;159.0;7.0;21/10/1995;50000.0;0.3;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1995294N05163;États fédérés de Micronésie
1995300N25301;TANYA;ouragan;;35.8;-47.1;5.0;31/10/1995;50000.0;0.3;;False;National Hurricane Center (NHC) - https://www.nhc.noaa.gov/data/hurdat/hurdat2-1851-2022-050423.txt;Bermudes
1995302N17174;BRIAN;typhon;;16.0;167.2;7.0;30/10/1995;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1995302N17174;Vanuatu
1995314N25186;COLLEEN;typhon;;22.1;181.7;7.0;11/11/1995;50000.0;0.4;;False;NOAA Historical Hurricane Tracks - https://coast.noaa.gov/hurricanes/?storm=1995314N25186;Îles Marshall
1995336S10106;EMMA;cyclone;;-10.8;103.5;7.0;02/12/1995;50000.0;0.4;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncdc.noaa.gov/ibtracs/;Indonésie
1995348S15135;GERTIE;cyclone;;-23.5;125.9;5.0;21/12/1995;5000.0;0.3;;False;International Best Track Archive for Climate Stewardship (IBTrACS) - NOAA - https://www.ncei.noaa.gov/products/international-best-track-archive;Australie
1995357N07139;DAN;typhon;;17.1;132.2;7.0;30/12/1995;50000.0;0.3;;False;JTWC Best Track Data - https://www.metoc.navy.mil/jtwc/jtwc.html;Philippines
